INFO 2025-04-25 20:21:16,024 autoreload 1272 24896 Watching for file changes with StatReloader
INFO 2025-05-01 00:49:47,408 basehttp 2388 17708 "GET /patients/ HTTP/1.1" 200 7512
INFO 2025-05-01 00:49:50,422 basehttp 2388 17708 "GET / HTTP/1.1" 200 9593
INFO 2025-05-01 00:50:20,101 basehttp 2388 17708 "GET /consultations/ HTTP/1.1" 200 6939
INFO 2025-05-01 00:50:22,504 basehttp 2388 17708 "GET /neurologists/ HTTP/1.1" 200 6893
INFO 2025-05-01 00:50:23,059 basehttp 2388 17708 "GET /patients/ HTTP/1.1" 200 7512
INFO 2025-05-01 00:50:31,935 basehttp 2388 17708 "GET /alerts/ HTTP/1.1" 200 7018
INFO 2025-05-01 00:50:33,003 basehttp 2388 17708 "GET /patients/ HTTP/1.1" 200 7512
INFO 2025-05-01 01:26:07,603 autoreload 19312 9168 Watching for file changes with StatReloader
INFO 2025-05-01 01:26:36,557 basehttp 19312 18784 "GET / HTTP/1.1" 200 6490
INFO 2025-05-01 01:26:40,270 basehttp 19312 18784 "GET /patients/ HTTP/1.1" 302 0
WARNING 2025-05-01 01:26:40,283 log 19312 18784 Not Found: /accounts/login/
WARNING 2025-05-01 01:26:40,284 basehttp 19312 18784 "GET /accounts/login/?next=/patients/ HTTP/1.1" 404 4454
INFO 2025-05-01 01:26:45,348 basehttp 19312 18784 "GET / HTTP/1.1" 200 6490
INFO 2025-05-01 01:26:46,517 basehttp 19312 18784 "GET / HTTP/1.1" 200 6490
INFO 2025-05-01 01:26:57,069 basehttp 19312 18784 "GET /users/register/?role=TECHNICIAN HTTP/1.1" 200 8475
WARNING 2025-05-01 01:27:32,191 log 19312 18784 Forbidden (Origin checking failed - http://127.0.0.1:64192 does not match any trusted origins.): /users/register/
WARNING 2025-05-01 01:27:32,192 basehttp 19312 18784 "POST /users/register/?role=TECHNICIAN HTTP/1.1" 403 2569
WARNING 2025-05-01 01:27:56,905 log 19312 18784 Forbidden (Origin checking failed - http://127.0.0.1:64192 does not match any trusted origins.): /users/register/
WARNING 2025-05-01 01:27:56,906 basehttp 19312 18784 "POST /users/register/?role=TECHNICIAN HTTP/1.1" 403 2569
INFO 2025-05-01 01:28:29,747 autoreload 19312 9168 C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\stroke_system\settings.py changed, reloading.
INFO 2025-05-01 01:28:30,160 autoreload 7676 19416 Watching for file changes with StatReloader
INFO 2025-05-01 01:28:47,433 autoreload 9080 10584 Watching for file changes with StatReloader
INFO 2025-05-01 01:29:04,013 basehttp 9080 17412 "GET / HTTP/1.1" 200 6490
INFO 2025-05-01 01:29:05,297 basehttp 9080 17412 "GET /users/register/?role=TECHNICIAN HTTP/1.1" 200 8475
INFO 2025-05-01 01:29:21,925 basehttp 9080 17412 "POST /users/register/?role=TECHNICIAN HTTP/1.1" 200 8687
INFO 2025-05-01 01:29:27,048 basehttp 9080 17412 "GET /users/login/ HTTP/1.1" 200 6517
INFO 2025-05-01 01:29:36,076 basehttp 9080 17412 "POST /users/login/ HTTP/1.1" 200 6824
ERROR 2025-05-01 01:29:45,458 log 9080 17412 Internal Server Error: /users/login/
Traceback (most recent call last):
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\users\views.py", line 35, in user_login
    return redirect('neurologist_dashboard')
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\shortcuts.py", line 49, in redirect
    return redirect_class(resolve_url(to, *args, **kwargs))
                          ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\shortcuts.py", line 180, in resolve_url
    return reverse(to, args=args, kwargs=kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\urls\base.py", line 88, in reverse
    return resolver._reverse_with_prefix(view, prefix, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\urls\resolvers.py", line 851, in _reverse_with_prefix
    raise NoReverseMatch(msg)
django.urls.exceptions.NoReverseMatch: Reverse for 'neurologist_dashboard' not found. 'neurologist_dashboard' is not a valid view function or pattern name.
ERROR 2025-05-01 01:29:45,462 basehttp 9080 17412 "POST /users/login/ HTTP/1.1" 500 91031
INFO 2025-05-01 01:32:07,563 autoreload 9080 10584 C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\stroke_system\urls.py changed, reloading.
INFO 2025-05-01 01:32:08,129 autoreload 15376 16940 Watching for file changes with StatReloader
INFO 2025-05-01 01:32:19,980 autoreload 15376 16940 C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\users\views.py changed, reloading.
INFO 2025-05-01 01:32:20,346 autoreload 5428 15260 Watching for file changes with StatReloader
INFO 2025-05-01 01:32:47,171 autoreload 10464 3120 Watching for file changes with StatReloader
ERROR 2025-05-01 01:33:03,336 log 10464 2592 Internal Server Error: /
Traceback (most recent call last):
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\users\views.py", line 43, in role_selection
    return render(request, 'users/role_selection.html')
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\shortcuts.py", line 25, in render
    content = loader.render_to_string(template_name, context, request, using=using)
              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\template\loader.py", line 62, in render_to_string
    return template.render(context, request)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\template\backends\django.py", line 61, in render
    return self.template.render(context)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\template\base.py", line 171, in render
    return self._render(context)
           ^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\test\utils.py", line 111, in instrumented_test_render
    return self.nodelist.render(context)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\template\base.py", line 1000, in render
    return SafeString("".join([node.render_annotated(context) for node in self]))
                               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\template\base.py", line 961, in render_annotated
    return self.render(context)
           ^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\template\loader_tags.py", line 159, in render
    return compiled_parent._render(context)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\test\utils.py", line 111, in instrumented_test_render
    return self.nodelist.render(context)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\template\base.py", line 1000, in render
    return SafeString("".join([node.render_annotated(context) for node in self]))
                               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\template\base.py", line 961, in render_annotated
    return self.render(context)
           ^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\template\defaulttags.py", line 479, in render
    url = reverse(view_name, args=args, kwargs=kwargs, current_app=current_app)
          ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\urls\base.py", line 88, in reverse
    return resolver._reverse_with_prefix(view, prefix, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\urls\resolvers.py", line 851, in _reverse_with_prefix
    raise NoReverseMatch(msg)
django.urls.exceptions.NoReverseMatch: Reverse for 'dashboard' not found. 'dashboard' is not a valid view function or pattern name.
ERROR 2025-05-01 01:33:03,339 basehttp 10464 2592 "GET / HTTP/1.1" 500 139666
INFO 2025-05-01 01:36:14,019 autoreload 16224 18604 Watching for file changes with StatReloader
ERROR 2025-05-01 01:36:33,213 log 16224 15780 Internal Server Error: /
Traceback (most recent call last):
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\users\views.py", line 43, in role_selection
    return render(request, 'users/role_selection.html')
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\shortcuts.py", line 25, in render
    content = loader.render_to_string(template_name, context, request, using=using)
              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\template\loader.py", line 62, in render_to_string
    return template.render(context, request)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\template\backends\django.py", line 61, in render
    return self.template.render(context)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\template\base.py", line 171, in render
    return self._render(context)
           ^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\test\utils.py", line 111, in instrumented_test_render
    return self.nodelist.render(context)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\template\base.py", line 1000, in render
    return SafeString("".join([node.render_annotated(context) for node in self]))
                               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\template\base.py", line 961, in render_annotated
    return self.render(context)
           ^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\template\loader_tags.py", line 159, in render
    return compiled_parent._render(context)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\test\utils.py", line 111, in instrumented_test_render
    return self.nodelist.render(context)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\template\base.py", line 1000, in render
    return SafeString("".join([node.render_annotated(context) for node in self]))
                               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\template\base.py", line 961, in render_annotated
    return self.render(context)
           ^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\template\defaulttags.py", line 479, in render
    url = reverse(view_name, args=args, kwargs=kwargs, current_app=current_app)
          ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\urls\base.py", line 88, in reverse
    return resolver._reverse_with_prefix(view, prefix, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\urls\resolvers.py", line 851, in _reverse_with_prefix
    raise NoReverseMatch(msg)
django.urls.exceptions.NoReverseMatch: Reverse for 'dashboard' not found. 'dashboard' is not a valid view function or pattern name.
ERROR 2025-05-01 01:36:33,216 basehttp 16224 15780 "GET / HTTP/1.1" 500 139764
ERROR 2025-05-01 01:36:35,966 log 16224 15780 Internal Server Error: /
Traceback (most recent call last):
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\users\views.py", line 43, in role_selection
    return render(request, 'users/role_selection.html')
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\shortcuts.py", line 25, in render
    content = loader.render_to_string(template_name, context, request, using=using)
              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\template\loader.py", line 62, in render_to_string
    return template.render(context, request)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\template\backends\django.py", line 61, in render
    return self.template.render(context)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\template\base.py", line 171, in render
    return self._render(context)
           ^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\test\utils.py", line 111, in instrumented_test_render
    return self.nodelist.render(context)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\template\base.py", line 1000, in render
    return SafeString("".join([node.render_annotated(context) for node in self]))
                               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\template\base.py", line 961, in render_annotated
    return self.render(context)
           ^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\template\loader_tags.py", line 159, in render
    return compiled_parent._render(context)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\test\utils.py", line 111, in instrumented_test_render
    return self.nodelist.render(context)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\template\base.py", line 1000, in render
    return SafeString("".join([node.render_annotated(context) for node in self]))
                               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\template\base.py", line 961, in render_annotated
    return self.render(context)
           ^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\template\defaulttags.py", line 479, in render
    url = reverse(view_name, args=args, kwargs=kwargs, current_app=current_app)
          ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\urls\base.py", line 88, in reverse
    return resolver._reverse_with_prefix(view, prefix, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\urls\resolvers.py", line 851, in _reverse_with_prefix
    raise NoReverseMatch(msg)
django.urls.exceptions.NoReverseMatch: Reverse for 'dashboard' not found. 'dashboard' is not a valid view function or pattern name.
ERROR 2025-05-01 01:36:35,967 basehttp 16224 15780 "GET / HTTP/1.1" 500 139901
INFO 2025-05-01 01:37:46,790 autoreload 16224 18604 C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\technicians\urls.py changed, reloading.
INFO 2025-05-01 01:37:47,151 autoreload 17548 8548 Watching for file changes with StatReloader
INFO 2025-05-01 01:38:03,978 autoreload 17548 8548 C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\neurologists\urls.py changed, reloading.
INFO 2025-05-01 01:38:04,339 autoreload 10660 8700 Watching for file changes with StatReloader
INFO 2025-05-01 01:38:23,190 autoreload 10660 8700 C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\users\views.py changed, reloading.
INFO 2025-05-01 01:38:23,546 autoreload 1464 13480 Watching for file changes with StatReloader
INFO 2025-05-01 01:39:38,051 autoreload 15684 15992 Watching for file changes with StatReloader
INFO 2025-05-01 01:41:05,852 autoreload 19168 14752 Watching for file changes with StatReloader
INFO 2025-05-01 01:41:40,715 autoreload 6936 19412 Watching for file changes with StatReloader
ERROR 2025-05-01 01:41:59,351 log 6936 18808 Internal Server Error: /
Traceback (most recent call last):
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\core\handlers\exception.py", line 55, in inner
    response = get_response(request)
               ^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\core\handlers\base.py", line 197, in _get_response
    response = wrapped_callback(request, *callback_args, **callback_kwargs)
               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\users\views.py", line 43, in role_selection
    return render(request, 'users/role_selection.html')
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\shortcuts.py", line 25, in render
    content = loader.render_to_string(template_name, context, request, using=using)
              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\template\loader.py", line 62, in render_to_string
    return template.render(context, request)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\template\backends\django.py", line 61, in render
    return self.template.render(context)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\template\base.py", line 171, in render
    return self._render(context)
           ^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\test\utils.py", line 111, in instrumented_test_render
    return self.nodelist.render(context)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\template\base.py", line 1000, in render
    return SafeString("".join([node.render_annotated(context) for node in self]))
                               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\template\base.py", line 961, in render_annotated
    return self.render(context)
           ^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\template\loader_tags.py", line 159, in render
    return compiled_parent._render(context)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\test\utils.py", line 111, in instrumented_test_render
    return self.nodelist.render(context)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\template\base.py", line 1000, in render
    return SafeString("".join([node.render_annotated(context) for node in self]))
                               ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\template\base.py", line 961, in render_annotated
    return self.render(context)
           ^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\template\defaulttags.py", line 479, in render
    url = reverse(view_name, args=args, kwargs=kwargs, current_app=current_app)
          ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\urls\base.py", line 88, in reverse
    return resolver._reverse_with_prefix(view, prefix, *args, **kwargs)
           ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\urls\resolvers.py", line 851, in _reverse_with_prefix
    raise NoReverseMatch(msg)
django.urls.exceptions.NoReverseMatch: Reverse for 'patients_list' not found. 'patients_list' is not a valid view function or pattern name.
ERROR 2025-05-01 01:41:59,356 basehttp 6936 18808 "GET / HTTP/1.1" 500 140395
INFO 2025-05-01 01:45:03,673 autoreload 7416 16660 Watching for file changes with StatReloader
ERROR 2025-05-01 01:45:12,191 log 7416 9080 Internal Server Error: /
Traceback (most recent call last):
  File "C:\Users\pasamoah\Downloads\Stroke-Patient-Manager-main (1)\Stroke-Patient-Manager-main\venv\Lib\site-packages\django\urls\base.py", line 71, in reverse
    extra, resolver = resolver.namespace_dict[ns]
